Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
2508,16-May-17,13,5,Tuesday,4,2,1,100,0,0,100
2509,16-May-17,14,5,Tuesday,4,2,1,100,0,0,100
2510,16-May-17,15,5,Tuesday,4,2,1,100,5,5,95
2511,16-May-17,16,5,Tuesday,4,2,1,100,8,8,92
2512,16-May-17,17,5,Tuesday,4,2,1,100,14,14,86
2513,16-May-17,18,5,Tuesday,4,2,1,100,30,30,70
2514,16-May-17,19,5,Tuesday,4,2,1,100,60,60,40
2515,16-May-17,20,5,Tuesday,4,2,1,100,80,80,20
2516,16-May-17,21,5,Tuesday,4,2,1,100,97,97,3
2517,16-May-17,22,5,Tuesday,4,2,1,100,97,97,3
2518,16-May-17,23,5,Tuesday,4,2,1,100,97,97,3
2519,17-May-17,0,5,Wednesday,4,3,1,100,97,97,3
2520,17-May-17,1,5,Wednesday,4,3,1,100,97,97,3
2521,17-May-17,2,5,Wednesday,4,3,1,100,97,97,3
2522,17-May-17,3,5,Wednesday,4,3,1,100,97,97,3
2523,17-May-17,4,5,Wednesday,4,3,1,100,97,97,3
2524,17-May-17,5,5,Wednesday,4,3,1,100,80,80,20
2525,17-May-17,6,5,Wednesday,4,3,1,100,60,60,40
2526,17-May-17,7,5,Wednesday,4,3,1,100,12,12,88
2527,17-May-17,8,5,Wednesday,4,3,1,100,10,10,90
2528,17-May-17,9,5,Wednesday,4,3,1,100,0,0,100
2529,17-May-17,10,5,Wednesday,4,3,1,100,0,0,100
2530,17-May-17,11,5,Wednesday,4,3,1,100,0,0,100
2531,17-May-17,12,5,Wednesday,4,3,1,100,0,0,100
2532,17-May-17,13,5,Wednesday,4,3,1,100,0,0,100
2533,17-May-17,14,5,Wednesday,4,3,1,100,3,3,97
2534,17-May-17,15,5,Wednesday,4,3,1,100,5,5,95
2535,17-May-17,16,5,Wednesday,4,3,1,100,6,6,94
2536,17-May-17,17,5,Wednesday,4,3,1,100,14,14,86
2537,17-May-17,18,5,Wednesday,4,3,1,100,28,28,72
2538,17-May-17,19,5,Wednesday,4,3,1,100,30,30,70
2539,17-May-17,20,5,Wednesday,4,3,1,100,37,37,63
2540,17-May-17,21,5,Wednesday,4,3,1,100,80,80,20
2541,17-May-17,22,5,Wednesday,4,3,1,100,98,98,2
2542,17-May-17,23,5,Wednesday,4,3,1,100,98,98,2
2543,18-May-17,0,5,Thursday,4,4,1,100,98,98,2
2544,18-May-17,1,5,Thursday,4,4,1,100,98,98,2
2545,18-May-17,2,5,Thursday,4,4,1,100,98,98,2
2546,18-May-17,3,5,Thursday,4,4,1,100,98,98,2
2547,18-May-17,4,5,Thursday,4,4,1,100,98,98,2
2548,18-May-17,5,5,Thursday,4,4,1,100,80,80,20
2549,18-May-17,6,5,Thursday,4,4,1,100,60,60,40
2550,18-May-17,7,5,Thursday,4,4,1,100,12,12,88
2551,18-May-17,8,5,Thursday,4,4,1,100,10,10,90
2552,18-May-17,9,5,Thursday,4,4,1,100,0,0,100
2553,18-May-17,10,5,Thursday,4,4,1,100,0,0,100
2554,18-May-17,11,5,Thursday,4,4,1,100,0,0,100
2555,18-May-17,12,5,Thursday,4,4,1,100,0,0,100
2556,18-May-17,13,5,Thursday,4,4,1,100,0,0,100
2557,18-May-17,14,5,Thursday,4,4,1,100,3,3,97
2558,18-May-17,15,5,Thursday,4,4,1,100,5,5,95
2559,18-May-17,16,5,Thursday,4,4,1,100,6,6,94
2560,18-May-17,17,5,Thursday,4,4,1,100,14,14,86
2561,18-May-17,18,5,Thursday,4,4,1,100,28,28,72
2562,18-May-17,19,5,Thursday,4,4,1,100,30,30,70
2563,18-May-17,20,5,Thursday,4,4,1,100,37,37,63
2564,18-May-17,21,5,Thursday,4,4,1,100,80,80,20
2565,18-May-17,22,5,Thursday,4,4,1,100,95,95,5
2566,18-May-17,23,5,Thursday,4,4,1,100,95,95,5
2567,19-May-17,0,5,Friday,4,5,1,100,95,95,5
2568,19-May-17,1,5,Friday,4,5,1,100,95,95,5
2569,19-May-17,2,5,Friday,4,5,1,100,95,95,5
2570,19-May-17,3,5,Friday,4,5,1,100,95,95,5
2571,19-May-17,4,5,Friday,4,5,1,100,95,95,5
2572,19-May-17,5,5,Friday,4,5,1,100,80,80,20
2573,19-May-17,6,5,Friday,4,5,1,100,60,60,40
2574,19-May-17,7,5,Friday,4,5,1,100,12,12,88
2575,19-May-17,8,5,Friday,4,5,1,100,10,10,90
2576,19-May-17,9,5,Friday,4,5,1,100,0,0,100
2577,19-May-17,10,5,Friday,4,5,1,100,0,0,100
2578,19-May-17,11,5,Friday,4,5,1,100,0,0,100
2579,19-May-17,12,5,Friday,4,5,1,100,0,0,100
2580,19-May-17,13,5,Friday,4,5,1,100,0,0,100
2581,19-May-17,14,5,Friday,4,5,1,100,3,3,97
2582,19-May-17,15,5,Friday,4,5,1,100,5,5,95
2583,19-May-17,16,5,Friday,4,5,1,100,6,6,94
2584,19-May-17,17,5,Friday,4,5,1,100,14,14,86
2585,19-May-17,18,5,Friday,4,5,1,100,28,28,72
2586,19-May-17,19,5,Friday,4,5,1,100,30,30,70
2587,19-May-17,20,5,Friday,4,5,1,100,37,37,63
2588,19-May-17,21,5,Friday,4,5,1,100,80,80,20
2589,19-May-17,22,5,Friday,4,5,1,100,95,95,5
2590,19-May-17,23,5,Friday,4,5,1,100,95,95,5
2591,20-May-17,0,5,Saturday,1,6,0,100,95,95,5
2592,20-May-17,1,5,Saturday,1,6,0,100,95,95,5
2593,20-May-17,2,5,Saturday,1,6,0,100,95,95,5
2594,20-May-17,3,5,Saturday,1,6,0,100,95,95,5
2595,20-May-17,4,5,Saturday,1,6,0,100,95,95,5
2596,20-May-17,5,5,Saturday,1,6,0,100,95,95,5
2597,20-May-17,6,5,Saturday,1,6,0,100,80,80,20
2598,20-May-17,7,5,Saturday,1,6,0,100,70,70,30
2599,20-May-17,8,5,Saturday,1,6,0,100,60,60,40
2600,20-May-17,9,5,Saturday,1,6,0,100,50,50,50
2601,20-May-17,10,5,Saturday,1,6,0,100,40,40,60
2602,20-May-17,11,5,Saturday,1,6,0,100,30,30,70
2603,20-May-17,12,5,Saturday,1,6,0,100,20,20,80
2604,20-May-17,13,5,Saturday,1,6,0,100,20,20,80
2605,20-May-17,14,5,Saturday,1,6,0,100,20,20,80
2606,20-May-17,15,5,Saturday,1,6,0,100,20,20,80
2607,20-May-17,16,5,Saturday,1,6,0,100,20,20,80
2608,20-May-17,17,5,Saturday,1,6,0,100,38,38,62
2609,20-May-17,18,5,Saturday,1,6,0,100,60,60,40
2610,20-May-17,19,5,Saturday,1,6,0,100,72,72,28
2611,20-May-17,20,5,Saturday,1,6,0,100,80,80,20
2612,20-May-17,21,5,Saturday,1,6,0,100,90,90,10
2613,20-May-17,22,5,Saturday,1,6,0,100,96,96,4
2614,20-May-17,23,5,Saturday,1,6,0,100,96,96,4
2615,21-May-17,0,5,Sunday,1,7,0,100,96,96,4
2616,21-May-17,1,5,Sunday,1,7,0,100,96,96,4
2617,21-May-17,2,5,Sunday,1,7,0,100,96,96,4
2618,21-May-17,3,5,Sunday,1,7,0,100,96,96,4
2619,21-May-17,4,5,Sunday,1,7,0,100,96,96,4
2620,21-May-17,5,5,Sunday,1,7,0,100,96,96,4
2621,21-May-17,6,5,Sunday,1,7,0,100,90,90,10
2622,21-May-17,7,5,Sunday,1,7,0,100,80,80,20
2623,21-May-17,8,5,Sunday,1,7,0,100,60,60,40
2624,21-May-17,9,5,Sunday,1,7,0,100,55,55,45
2625,21-May-17,10,5,Sunday,1,7,0,100,45,45,55
2626,21-May-17,11,5,Sunday,1,7,0,100,45,45,55
2627,21-May-17,12,5,Sunday,1,7,0,100,45,45,55
2628,21-May-17,13,5,Sunday,1,7,0,100,45,45,55
2629,21-May-17,14,5,Sunday,1,7,0,100,45,45,55
2630,21-May-17,15,5,Sunday,1,7,0,100,45,45,55
2631,21-May-17,16,5,Sunday,1,7,0,100,56,56,44
2632,21-May-17,17,5,Sunday,1,7,0,100,68,68,32
2633,21-May-17,18,5,Sunday,1,7,0,100,70,70,30
2634,21-May-17,19,5,Sunday,1,7,0,100,78,78,22
2635,21-May-17,20,5,Sunday,1,7,0,100,80,80,20
2636,21-May-17,21,5,Sunday,1,7,0,100,90,90,10
2637,21-May-17,22,5,Sunday,1,7,0,100,96,96,4
2638,21-May-17,23,5,Sunday,1,7,0,100,96,96,4
2639,22-May-17,0,5,Monday,0,1,1,100,95,95,5
2640,22-May-17,1,5,Monday,0,1,1,100,95,95,5
2641,22-May-17,2,5,Monday,0,1,1,100,95,95,5
2642,22-May-17,3,5,Monday,0,1,1,100,95,95,5
2643,22-May-17,4,5,Monday,0,1,1,100,95,95,5
2644,22-May-17,5,5,Monday,0,1,1,100,80,80,20
2645,22-May-17,6,5,Monday,0,1,1,100,70,70,30
2646,22-May-17,7,5,Monday,0,1,1,100,60,60,40
2647,22-May-17,8,5,Monday,0,1,1,100,50,50,50
2648,22-May-17,9,5,Monday,0,1,1,100,40,40,60
2649,22-May-17,10,5,Monday,0,1,1,100,30,30,70
2650,22-May-17,11,5,Monday,0,1,1,100,20,20,80
2651,22-May-17,12,5,Monday,0,1,1,100,20,20,80
2652,22-May-17,13,5,Monday,0,1,1,100,20,20,80
2653,22-May-17,14,5,Monday,0,1,1,100,20,20,80
2654,22-May-17,15,5,Monday,0,1,1,100,20,20,80
2655,22-May-17,16,5,Monday,0,1,1,100,38,38,62
2656,22-May-17,17,5,Monday,0,1,1,100,60,60,40
2657,22-May-17,18,5,Monday,0,1,1,100,72,72,28
2658,22-May-17,19,5,Monday,0,1,1,100,80,80,20
2659,22-May-17,20,5,Monday,0,1,1,100,90,90,10
2660,22-May-17,21,5,Monday,0,1,1,100,96,96,4
2661,22-May-17,22,5,Monday,0,1,1,100,96,96,4
2662,22-May-17,23,5,Monday,0,1,1,100,96,96,4
2663,23-May-17,0,5,Tuesday,0,2,1,100,96,96,4
2664,23-May-17,1,5,Tuesday,0,2,1,100,96,96,4
2665,23-May-17,2,5,Tuesday,0,2,1,100,96,96,4
2666,23-May-17,3,5,Tuesday,0,2,1,100,96,96,4
2667,23-May-17,4,5,Tuesday,0,2,1,100,96,96,4
2668,23-May-17,5,5,Tuesday,0,2,1,100,90,90,10
2669,23-May-17,6,5,Tuesday,0,2,1,100,80,80,20
2670,23-May-17,7,5,Tuesday,0,2,1,100,60,60,40
2671,23-May-17,8,5,Tuesday,0,2,1,100,55,55,45
2672,23-May-17,9,5,Tuesday,0,2,1,100,45,45,55
2673,23-May-17,10,5,Tuesday,0,2,1,100,45,45,55
2674,23-May-17,11,5,Tuesday,0,2,1,100,45,45,55
2675,23-May-17,12,5,Tuesday,0,2,1,100,45,45,55
2676,23-May-17,13,5,Tuesday,0,2,1,100,45,45,55
2677,23-May-17,14,5,Tuesday,0,2,1,100,45,45,55
2678,23-May-17,15,5,Tuesday,0,2,1,100,56,56,44
2679,23-May-17,16,5,Tuesday,0,2,1,100,68,68,32
2680,23-May-17,17,5,Tuesday,0,2,1,100,70,70,30
2681,23-May-17,18,5,Tuesday,0,2,1,100,78,78,22
2682,23-May-17,19,5,Tuesday,0,2,1,100,80,80,20
2683,23-May-17,20,5,Tuesday,0,2,1,100,90,90,10
2684,23-May-17,21,5,Tuesday,0,2,1,100,95,95,5
2685,23-May-17,22,5,Tuesday,0,2,1,100,95,95,5
2686,23-May-17,23,5,Tuesday,0,2,1,100,95,95,5
2687,24-May-17,0,5,Wednesday,0,3,1,100,95,95,5
2688,24-May-17,1,5,Wednesday,0,3,1,100,95,95,5
2689,24-May-17,2,5,Wednesday,0,3,1,100,95,95,5
2690,24-May-17,3,5,Wednesday,0,3,1,100,95,95,5
2691,24-May-17,4,5,Wednesday,0,3,1,100,95,95,5
2692,24-May-17,5,5,Wednesday,0,3,1,100,80,80,20
2693,24-May-17,6,5,Wednesday,0,3,1,100,70,70,30
2694,24-May-17,7,5,Wednesday,0,3,1,100,60,60,40
2695,24-May-17,8,5,Wednesday,0,3,1,100,50,50,50
2696,24-May-17,9,5,Wednesday,0,3,1,100,40,40,60
2697,24-May-17,10,5,Wednesday,0,3,1,100,30,30,70
2698,24-May-17,11,5,Wednesday,0,3,1,100,20,20,80
2699,24-May-17,12,5,Wednesday,0,3,1,100,20,20,80
2700,24-May-17,13,5,Wednesday,0,3,1,100,20,20,80
2701,24-May-17,14,5,Wednesday,0,3,1,100,20,20,80
2702,24-May-17,15,5,Wednesday,0,3,1,100,20,20,80
2703,24-May-17,16,5,Wednesday,0,3,1,100,38,38,62
2704,24-May-17,17,5,Wednesday,0,3,1,100,60,60,40
2705,24-May-17,18,5,Wednesday,0,3,1,100,72,72,28
2706,24-May-17,19,5,Wednesday,0,3,1,100,80,80,20
2707,24-May-17,20,5,Wednesday,0,3,1,100,90,90,10
2708,24-May-17,21,5,Wednesday,0,3,1,100,96,96,4
2709,24-May-17,22,5,Wednesday,0,3,1,100,96,96,4
2710,24-May-17,23,5,Wednesday,0,3,1,100,96,96,4
2711,25-May-17,0,5,Thursday,0,4,1,100,96,96,4
2712,25-May-17,1,5,Thursday,0,4,1,100,96,96,4
2713,25-May-17,2,5,Thursday,0,4,1,100,96,96,4
2714,25-May-17,3,5,Thursday,0,4,1,100,96,96,4
2715,25-May-17,4,5,Thursday,0,4,1,100,96,96,4
2716,25-May-17,5,5,Thursday,0,4,1,100,96,96,4
2717,25-May-17,6,5,Thursday,0,4,1,100,80,80,20
2718,25-May-17,7,5,Thursday,0,4,1,100,73,73,27
2719,25-May-17,8,5,Thursday,0,4,1,100,40,40,60
2720,25-May-17,9,5,Thursday,0,4,1,100,35,35,65
2721,25-May-17,10,5,Thursday,0,4,1,100,35,35,65
2722,25-May-17,11,5,Thursday,0,4,1,100,35,35,65
2723,25-May-17,12,5,Thursday,0,4,1,100,35,35,65
2724,25-May-17,13,5,Thursday,0,4,1,100,35,35,65
2725,25-May-17,14,5,Thursday,0,4,1,100,35,35,65
2726,25-May-17,15,5,Thursday,0,4,1,100,35,35,65
2727,25-May-17,16,5,Thursday,0,4,1,100,51,51,49
2728,25-May-17,17,5,Thursday,0,4,1,100,60,60,40
2729,25-May-17,18,5,Thursday,0,4,1,100,70,70,30
2730,25-May-17,19,5,Thursday,0,4,1,100,90,90,10
2731,25-May-17,20,5,Thursday,0,4,1,100,97,97,3
2732,25-May-17,21,5,Thursday,0,4,1,100,97,97,3
2733,25-May-17,22,5,Thursday,0,4,1,100,97,97,3
2734,25-May-17,23,5,Thursday,0,4,1,100,97,97,3
2735,26-May-17,0,5,Friday,0,5,1,100,96,96,4
2736,26-May-17,1,5,Friday,0,5,1,100,96,96,4
2737,26-May-17,2,5,Friday,0,5,1,100,96,96,4
2738,26-May-17,3,5,Friday,0,5,1,100,96,96,4
2739,26-May-17,4,5,Friday,0,5,1,100,96,96,4
2740,26-May-17,5,5,Friday,0,5,1,100,90,90,10
2741,26-May-17,6,5,Friday,0,5,1,100,80,80,20
2742,26-May-17,7,5,Friday,0,5,1,100,60,60,40
2743,26-May-17,8,5,Friday,0,5,1,100,55,55,45
2744,26-May-17,9,5,Friday,0,5,1,100,45,45,55
2745,26-May-17,10,5,Friday,0,5,1,100,45,45,55
2746,26-May-17,11,5,Friday,0,5,1,100,45,45,55
2747,26-May-17,12,5,Friday,0,5,1,100,45,45,55
2748,26-May-17,13,5,Friday,0,5,1,100,45,45,55
2749,26-May-17,14,5,Friday,0,5,1,100,45,45,55
2750,26-May-17,15,5,Friday,0,5,1,100,56,56,44
2751,26-May-17,16,5,Friday,0,5,1,100,68,68,32
2752,26-May-17,17,5,Friday,0,5,1,100,70,70,30
2753,26-May-17,18,5,Friday,0,5,1,100,78,78,22
2754,26-May-17,19,5,Friday,0,5,1,100,80,80,20
2755,26-May-17,20,5,Friday,0,5,1,100,85,85,15
2756,26-May-17,21,5,Friday,0,5,1,100,94,94,6
2757,26-May-17,22,5,Friday,0,5,1,100,94,94,6
2758,26-May-17,23,5,Friday,0,5,1,100,94,94,6
2759,27-May-17,0,5,Saturday,1,6,0,100,95,95,5
2760,27-May-17,1,5,Saturday,1,6,0,100,95,95,5
2761,27-May-17,2,5,Saturday,1,6,0,100,95,95,5
2762,27-May-17,3,5,Saturday,1,6,0,100,95,95,5
2763,27-May-17,4,5,Saturday,1,6,0,100,95,95,5
2764,27-May-17,5,5,Saturday,1,6,0,100,95,95,5
2765,27-May-17,6,5,Saturday,1,6,0,100,80,80,20
2766,27-May-17,7,5,Saturday,1,6,0,100,70,70,30
2767,27-May-17,8,5,Saturday,1,6,0,100,60,60,40
2768,27-May-17,9,5,Saturday,1,6,0,100,50,50,50
2769,27-May-17,10,5,Saturday,1,6,0,100,40,40,60
2770,27-May-17,11,5,Saturday,1,6,0,100,30,30,70
2771,27-May-17,12,5,Saturday,1,6,0,100,20,20,80
2772,27-May-17,13,5,Saturday,1,6,0,100,20,20,80
2773,27-May-17,14,5,Saturday,1,6,0,100,20,20,80
2774,27-May-17,15,5,Saturday,1,6,0,100,20,20,80
2775,27-May-17,16,5,Saturday,1,6,0,100,20,20,80
2776,27-May-17,17,5,Saturday,1,6,0,100,80,80,20
2777,27-May-17,18,5,Saturday,1,6,0,100,90,90,10
2778,27-May-17,19,5,Saturday,1,6,0,100,98,98,2
2779,27-May-17,20,5,Saturday,1,6,0,100,98,98,2
2780,27-May-17,21,5,Saturday,1,6,0,100,98,98,2
2781,27-May-17,22,5,Saturday,1,6,0,100,98,98,2
2782,27-May-17,23,5,Saturday,1,6,0,100,98,98,2
2783,28-May-17,0,5,Sunday,1,7,0,100,98,98,2
2784,28-May-17,1,5,Sunday,1,7,0,100,98,98,2
2785,28-May-17,2,5,Sunday,1,7,0,100,98,98,2
2786,28-May-17,3,5,Sunday,1,7,0,100,98,98,2
2787,28-May-17,4,5,Sunday,1,7,0,100,98,98,2
2788,28-May-17,5,5,Sunday,1,7,0,100,98,98,2
2789,28-May-17,6,5,Sunday,1,7,0,100,80,80,20
2790,28-May-17,7,5,Sunday,1,7,0,100,70,70,30
2791,28-May-17,8,5,Sunday,1,7,0,100,60,60,40
2792,28-May-17,9,5,Sunday,1,7,0,100,50,50,50
2793,28-May-17,10,5,Sunday,1,7,0,100,40,40,60
2794,28-May-17,11,5,Sunday,1,7,0,100,30,30,70
2795,28-May-17,12,5,Sunday,1,7,0,100,20,20,80
2796,28-May-17,13,5,Sunday,1,7,0,100,20,20,80
2797,28-May-17,14,5,Sunday,1,7,0,100,20,20,80
2798,28-May-17,15,5,Sunday,1,7,0,100,20,20,80
2799,28-May-17,16,5,Sunday,1,7,0,100,20,20,80
2800,28-May-17,17,5,Sunday,1,7,0,100,80,80,20
2801,28-May-17,18,5,Sunday,1,7,0,100,94,94,6
2802,28-May-17,19,5,Sunday,1,7,0,100,98,98,2
2803,28-May-17,20,5,Sunday,1,7,0,100,98,98,2
2804,28-May-17,21,5,Sunday,1,7,0,100,98,98,2
2805,28-May-17,22,5,Sunday,1,7,0,100,98,98,2
2806,28-May-17,23,5,Sunday,1,7,0,100,98,98,2
2807,29-May-17,0,5,Monday,0,1,1,100,95,95,5
2808,29-May-17,1,5,Monday,0,1,1,100,95,95,5
2809,29-May-17,2,5,Monday,0,1,1,100,95,95,5
2810,29-May-17,3,5,Monday,0,1,1,100,95,95,5
2811,29-May-17,4,5,Monday,0,1,1,100,95,95,5
2812,29-May-17,5,5,Monday,0,1,1,100,95,95,5
2813,29-May-17,6,5,Monday,0,1,1,100,80,80,20
2814,29-May-17,7,5,Monday,0,1,1,100,70,70,30
2815,29-May-17,8,5,Monday,0,1,1,100,60,60,40
2816,29-May-17,9,5,Monday,0,1,1,100,50,50,50
2817,29-May-17,10,5,Monday,0,1,1,100,40,40,60
2818,29-May-17,11,5,Monday,0,1,1,100,30,30,70
2819,29-May-17,12,5,Monday,0,1,1,100,20,20,80
2820,29-May-17,13,5,Monday,0,1,1,100,20,20,80
2821,29-May-17,14,5,Monday,0,1,1,100,20,20,80
2822,29-May-17,15,5,Monday,0,1,1,100,20,20,80
2823,29-May-17,16,5,Monday,0,1,1,100,20,20,80
2824,29-May-17,17,5,Monday,0,1,1,100,80,80,20
2825,29-May-17,18,5,Monday,0,1,1,100,88,88,12
2826,29-May-17,19,5,Monday,0,1,1,100,90,90,10
2827,29-May-17,20,5,Monday,0,1,1,100,98,98,2
2828,29-May-17,21,5,Monday,0,1,1,100,99,99,1
2829,29-May-17,22,5,Monday,0,1,1,100,99,99,1
2830,29-May-17,23,5,Monday,0,1,1,100,99,99,1
